symbol,exchange,raw_exists,qfq_exists,issues,raw_rows,raw_first,raw_last,qfq_rows,qfq_first,qfq_last,trade_days,suspended_days,st_days,issue_count
603279.SH,SH,True,True,,1730,2019-07-29,2026-09-11,1730,2019-07-29,2026-09-11,1730,0,0,0
603280.SH,SH,True,True,,935,2022-11-08,2026-09-11,935,2022-11-08,2026-09-11,935,0,0,0
603281.SH,SH,True,True,,881,2023-01-31,2026-09-11,881,2023-01-31,2026-09-11,881,0,0,0
603282.SH,SH,True,True,,850,2023-03-15,2026-09-11,850,2023-03-15,2026-09-11,850,0,0,0
603283.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,0,0
603284.SH,SH,True,True,,143,2026-02-10,2026-09-11,143,2026-02-10,2026-09-11,143,0,0,0
603285.SH,SH,True,True,,533,2024-07-05,2026-09-11,533,2024-07-05,2026-09-11,533,0,0,0
603286.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,17,0,0
603288.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603289.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603290.SH,SH,True,True,,1607,2020-02-04,2026-09-11,1607,2020-02-04,2026-09-11,1607,0,0,0
603291.SH,SH,True,True,,842,2023-03-27,2026-09-11,842,2023-03-27,2026-09-11,842,0,0,0
603293.SH,SH,True,True,,103,2026-04-16,2026-09-11,103,2026-04-16,2026-09-11,103,0,0,0
603296.SH,SH,True,True,,752,2023-08-08,2026-09-11,752,2023-08-08,2026-09-11,752,0,0,0
603297.SH,SH,True,True,,1942,2018-09-10,2026-09-11,1942,2018-09-10,2026-09-11,1942,0,0,0
603298.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603299.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
603300.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,0,0
603301.SH,SH,True,True,,2046,2018-04-12,2026-09-11,2046,2018-04-12,2026-09-11,2046,0,0,0
603303.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603305.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,7,0,0
603306.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,17,0,0
603307.SH,SH,True,True,,869,2023-02-16,2026-09-11,869,2023-02-16,2026-09-11,869,0,0,0
603308.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603309.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,69,0,0
603310.SH,SH,True,True,,505,2024-08-14,2026-09-11,505,2024-08-14,2026-09-11,505,0,0,0
603311.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
603312.SH,SH,True,True,,647,2024-01-11,2026-09-11,647,2024-01-11,2026-09-11,647,0,0,0
603313.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603315.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,91,0,0
603316.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603317.SH,SH,True,True,,1800,2019-04-16,2026-09-11,1800,2019-04-16,2026-09-11,1800,0,0,0
603318.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,87,0,0
603319.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603320.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603321.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603322.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,13,33,0
603323.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603324.SH,SH,True,True,,1320,2021-04-07,2026-09-11,1320,2021-04-07,2026-09-11,1320,0,0,0
603325.SH,SH,True,True,,648,2024-01-10,2026-09-11,648,2024-01-10,2026-09-11,648,0,0,0
603326.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603327.SH,SH,True,True,,1776,2019-05-23,2026-09-11,1776,2019-05-23,2026-09-11,1776,0,0,0
603328.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603329.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,0,0
603330.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,14,0,0
603331.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603332.SH,SH,True,True,,1857,2019-01-17,2026-09-11,1857,2019-01-17,2026-09-11,1857,0,0,0
603333.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,36,0,0
603334.SH,SH,True,True,,210,2025-11-05,2026-09-11,210,2025-11-05,2026-09-11,210,0,0,0
603335.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603336.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,7,0,0
603337.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603338.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603339.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603341.SH,SH,True,True,,617,2024-03-01,2026-09-11,617,2024-03-01,2026-09-11,617,0,0,0
603344.SH,SH,True,True,,604,2024-03-20,2026-09-11,604,2024-03-20,2026-09-11,604,0,0,0
603345.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603348.SH,SH,True,True,,2036,2018-04-26,2026-09-11,2036,2018-04-26,2026-09-11,2036,1,0,0
603350.SH,SH,True,True,,535,2024-07-03,2026-09-11,535,2024-07-03,2026-09-11,535,0,0,0
603351.SH,SH,True,True,,1848,2019-01-30,2026-09-11,1848,2019-01-30,2026-09-11,1848,0,0,0
603352.SH,SH,True,True,,161,2026-01-15,2026-09-11,161,2026-01-15,2026-09-11,161,0,0,0
603353.SH,SH,True,True,,1563,2020-04-07,2026-09-11,1563,2020-04-07,2026-09-11,1563,0,0,0
603355.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603356.SH,SH,True,True,,2095,2018-01-24,2026-09-11,2095,2018-01-24,2026-09-11,2095,10,0,0
603357.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603358.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
603359.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,93,0
603360.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603363.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,252,0
603365.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603366.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603367.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603368.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603369.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603370.SH,SH,True,True,,247,2025-09-05,2026-09-11,247,2025-09-05,2026-09-11,247,0,0,0
603373.SH,SH,True,True,,662,2023-12-20,2026-09-11,662,2023-12-20,2026-09-11,662,0,0,0
603375.SH,SH,True,True,,638,2024-01-24,2026-09-11,638,2024-01-24,2026-09-11,638,0,0,0
603376.SH,SH,True,True,,209,2025-11-06,2026-09-11,209,2025-11-06,2026-09-11,209,0,0,0
603377.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,43,576,0
603378.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,92,0
603379.SH,SH,True,True,,1809,2019-04-02,2026-09-11,1809,2019-04-02,2026-09-11,1809,0,0,0
603380.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603381.SH,SH,True,True,,540,2024-06-26,2026-09-11,540,2024-06-26,2026-09-11,540,0,0,0
603382.SH,SH,True,True,,308,2025-06-12,2026-09-11,308,2025-06-12,2026-09-11,308,0,0,0
603383.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,0,0
603385.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603386.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,88,0,0
603387.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603388.SH,SH,True,True,,1923,2018-01-02,2025-12-04,1923,2018-01-02,2025-12-04,1923,20,389,0
603389.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,35,531,0
603390.SH,SH,True,True,,1651,2019-11-25,2026-09-11,1651,2019-11-25,2026-09-11,1651,0,0,0
603391.SH,SH,True,True,,515,2024-07-31,2026-09-11,515,2024-07-31,2026-09-11,515,0,0,0
603392.SH,SH,True,True,,1547,2020-04-29,2026-09-11,1547,2020-04-29,2026-09-11,1547,0,0,0
603393.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,62,0,0
603395.SH,SH,True,True,,438,2024-11-26,2026-09-11,438,2024-11-26,2026-09-11,438,0,0,0
603396.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603398.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,74,334,0
603399.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,18,0,0
603400.SH,SH,True,True,,302,2025-06-20,2026-09-11,302,2025-06-20,2026-09-11,302,0,0,0
603402.SH,SH,True,True,,168,2026-01-06,2026-09-11,168,2026-01-06,2026-09-11,168,0,0,0
603406.SH,SH,True,True,,267,2025-08-08,2026-09-11,267,2025-08-08,2026-09-11,267,0,0,0
603407.SH,SH,True,True,,89,2026-05-11,2026-09-11,89,2026-05-11,2026-09-11,89,0,0,0
603408.SH,SH,True,True,,1486,2020-07-30,2026-09-11,1486,2020-07-30,2026-09-11,1486,0,0,0
603409.SH,SH,True,True,,375,2025-03-04,2026-09-11,375,2025-03-04,2026-09-11,375,0,0,0
603416.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603418.SH,SH,True,True,,235,2025-09-23,2026-09-11,235,2025-09-23,2026-09-11,235,0,0,0
603421.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603429.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,25,119,0
603435.SH,SH,True,True,,80,2026-05-22,2026-09-11,80,2026-05-22,2026-09-11,80,0,0,0
603439.SH,SH,True,True,,1548,2020-04-28,2026-09-11,1548,2020-04-28,2026-09-11,1548,0,0,0
603444.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603448.SH,SH,True,True,,5,2026-09-07,2026-09-11,5,2026-09-07,2026-09-11,5,0,0,0
603456.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,23,0,0
603458.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,0,0
603459.SH,SH,True,True,,109,2026-04-08,2026-09-11,109,2026-04-08,2026-09-11,109,0,0,0
603466.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,0,0
603468.SH,SH,True,True,,27,2026-08-06,2026-09-11,27,2026-08-06,2026-09-11,27,0,0,0
603477.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,0,0
603486.SH,SH,True,True,,2016,2018-05-28,2026-09-11,2016,2018-05-28,2026-09-11,2016,0,0,0
603488.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,16,0,0
603489.SH,SH,True,True,,1661,2019-11-11,2026-09-11,1661,2019-11-11,2026-09-11,1661,0,0,0
603496.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,9,0,0
603499.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,0,0
603500.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603501.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,86,0,0
603505.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603506.SH,SH,True,True,,2089,2018-02-01,2026-09-11,2089,2018-02-01,2026-09-11,2089,0,0,0
603507.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
603508.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,93,0,0
603511.SH,SH,True,True,,1285,2021-05-31,2026-09-11,1285,2021-05-31,2026-09-11,1285,0,0,0
603515.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603516.SH,SH,True,True,,2088,2018-02-02,2026-09-11,2088,2018-02-02,2026-09-11,2088,0,0,0
603517.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,235,0
603518.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,3,0,0
603519.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603520.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,101,0,0
603527.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603528.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603529.SH,SH,True,True,,1275,2021-06-15,2026-09-11,1275,2021-06-15,2026-09-11,1275,0,0,0
603530.SH,SH,True,True,,1725,2019-08-05,2026-09-11,1725,2019-08-05,2026-09-11,1725,0,0,0
603533.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603535.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603536.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603538.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,73,0,0
603551.SH,SH,True,True,,1615,2020-01-15,2026-09-11,1615,2020-01-15,2026-09-11,1615,0,0,0
603555.SH,SH,True,True,,1515,2018-01-02,2024-03-29,1515,2018-01-02,2024-03-29,1515,20,721,0
603556.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603557.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,12,1303,0
603558.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603559.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,7,766,0
603565.SH,SH,True,True,,1445,2020-09-25,2026-09-11,1445,2020-09-25,2026-09-11,1445,0,0,0
603566.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603567.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603568.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603569.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603577.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603578.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
603579.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603580.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,7,282,0
603583.SH,SH,True,True,,1933,2018-09-21,2026-09-11,1933,2018-09-21,2026-09-11,1933,0,0,0
603585.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603586.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603587.SH,SH,True,True,,1998,2018-06-22,2026-09-11,1998,2018-06-22,2026-09-11,1998,0,0,0
603588.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
603589.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603590.SH,SH,True,True,,1952,2018-08-27,2026-09-11,1952,2018-08-27,2026-09-11,1952,0,0,0
603595.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,213,0
603596.SH,SH,True,True,,2035,2018-04-27,2026-09-11,2035,2018-04-27,2026-09-11,2035,0,0,0
603598.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,41,0,0
603599.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603600.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603601.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603602.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,62,0,0
603603.SH,SH,True,True,,1532,2018-01-02,2024-04-25,1532,2018-01-02,2024-04-25,1532,135,461,0
603605.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603606.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603607.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,0,0
603608.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,7,242,0
603609.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603610.SH,SH,True,True,,1670,2019-10-29,2026-09-11,1670,2019-10-29,2026-09-11,1670,0,0,0
603611.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603612.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,0,0
603613.SH,SH,True,True,,1729,2019-07-30,2026-09-11,1729,2019-07-30,2026-09-11,1729,0,0,0
603615.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603616.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,12,0,0
603617.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603618.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603619.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603626.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603628.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603629.SH,SH,True,True,,1873,2018-12-24,2026-09-11,1873,2018-12-24,2026-09-11,1873,0,0,0
603630.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603633.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,0,0
603636.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,75,0,0
603637.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,0,0
603638.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603639.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603648.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603650.SH,SH,True,True,,1995,2018-06-27,2026-09-11,1995,2018-06-27,2026-09-11,1995,0,0,0
603655.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
603656.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603657.SH,SH,True,True,,1972,2018-07-30,2026-09-11,1972,2018-07-30,2026-09-11,1972,0,0,0
603658.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603659.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,56,0,0
603660.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603661.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,8,0,0
603662.SH,SH,True,True,,1724,2019-08-06,2026-09-11,1724,2019-08-06,2026-09-11,1724,0,0,0
603663.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603665.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603666.SH,SH,True,True,,2005,2018-06-12,2026-09-11,2005,2018-06-12,2026-09-11,2005,0,0,0
603667.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,72,0,0
603668.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603669.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603676.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603677.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,3,0,0
603678.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603679.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603680.SH,SH,True,True,,2076,2018-02-27,2026-09-11,2076,2018-02-27,2026-09-11,2076,0,0,0
603681.SH,SH,True,True,,1814,2019-03-26,2026-09-11,1814,2019-03-26,2026-09-11,1814,0,0,0
603682.SH,SH,True,True,,1553,2020-04-21,2026-09-11,1553,2020-04-21,2026-09-11,1553,0,0,0
603683.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603685.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,0,0
603686.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603687.SH,SH,True,True,,1731,2019-07-26,2026-09-11,1731,2019-07-26,2026-09-11,1731,0,0,0
603688.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603689.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603690.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,91,0,0
603693.SH,SH,True,True,,1991,2018-07-03,2026-09-11,1991,2018-07-03,2026-09-11,1991,9,0,0
603696.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,34,0,0
603697.SH,SH,True,True,,1787,2019-05-08,2026-09-11,1787,2019-05-08,2026-09-11,1787,0,0,0
603698.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603699.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
603700.SH,SH,True,True,,1854,2019-01-22,2026-09-11,1854,2019-01-22,2026-09-11,1854,0,0,0
603701.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
603703.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
603706.SH,SH,True,True,,1987,2018-07-09,2026-09-11,1987,2018-07-09,2026-09-11,1987,0,0,0
603707.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603708.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603709.SH,SH,True,True,,2084,2018-02-08,2026-09-11,2084,2018-02-08,2026-09-11,2084,0,0,0
603711.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603712.SH,SH,True,True,,2077,2018-02-26,2026-09-11,2077,2018-02-26,2026-09-11,2077,3,0,0
603713.SH,SH,True,True,,1983,2018-07-13,2026-09-11,1983,2018-07-13,2026-09-11,1983,0,0,0
603716.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,3,0,0
603717.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603718.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,37,92,0
603719.SH,SH,True,True,,1593,2020-02-24,2026-09-11,1593,2020-02-24,2026-09-11,1593,5,0,0
