日期,总资产,现金,证券,数量,持仓,收盘价, 收益
,,,贵航股份(600523.SH),36200,635310.00,17.55,35547.35
,,,皇马科技(603181.SH),22500,451575.00,20.07,46094.29
,,,南网储能(600995.SH),200,1546.00,7.73,-7.57
,,,元祖股份(603886.SH),28400,502680.00,17.7,35279.17
,,,中原环保(000544.SZ),83800,547214.00,6.53,-18526.46
,,,苏农银行(603323.SH),22700,99426.00,4.38,-228.74
,,,华荣股份(603855.SH),41200,627476.00,15.23,47678.27
,,,祥和实业(603500.SH),31300,483585.00,15.45,38163.62
,,,道明光学(002632.SZ),59600,552492.00,9.27,66690.93
,,,罗莱生活(002293.SZ),34300,338198.00,9.86,15036.24
,,,金徽酒(603919.SH),23200,332688.00,14.34,-27971.83
,,,福达股份(603166.SH),31000,204600.00,6.6,-6684.97
,,,灵康药业(603669.SH),43420,327386.80,7.54,-4919.21
,,,宁沪高速(600377.SH),38100,377952.00,9.92,-23018.36
,,,天威视讯(002238.SZ),49100,503766.00,10.26,23647.98
2020-06-04,10799819.04,199516.84,,,,,
,,,天威视讯(002238.SZ),49100,493946.00,10.06,13827.98
,,,元祖股份(603886.SH),28400,509780.00,17.95,42379.17
,,,广汇物流(600603.SH),8900,42898.00,4.82,-1732.94
,,,祥和实业(603500.SH),31300,483272.00,15.44,37850.62
,,,陆家嘴(600663.SH),43500,498075.00,11.45,-3325.88
,,,国泰集团(603977.SH),47600,379848.00,7.98,-4690.64
,,,贵航股份(600523.SH),36200,621192.00,17.16,21429.35
,,,华荣股份(603855.SH),41200,630360.00,15.3,42322.27
,,,罗莱生活(002293.SZ),34300,339913.00,9.91,16751.24
,,,道明光学(002632.SZ),59600,559048.00,9.38,73246.93
,,,电投能源(002128.SZ),36600,297924.00,8.14,11420.38
,,,浙江仙通(603239.SH),19200,257280.00,13.4,10954.60
,,,苏农银行(603323.SH),22700,99199.00,4.37,-455.74
,,,宁沪高速(600377.SH),38100,380619.00,9.99,-20351.36
,,,豫园股份(600655.SH),72100,625107.00,8.67,23854.93
,,,京运通(601908.SH),134300,594949.00,4.43,28922.79
,,,首开股份(600376.SH),6100,38064.00,6.24,-1738.36
,,,金徽酒(603919.SH),23200,343592.00,14.81,-17067.83
,,,穗恒运A(000531.SZ),68700,515250.00,7.5,2257.52
,,,安徽合力(600761.SH),13500,126360.00,9.36,2834.53
,,,灵康药业(603669.SH),43420,332597.20,7.66,291.19
,,,家家悦(603708.SH),11000,439010.00,39.91,6817.98
,,,皇马科技(603181.SH),22500,451125.00,20.05,45644.29
,,,ST美克(600337.SH),161000,780850.00,4.85,55565.24
,,,中原环保(000544.SZ),83800,545538.00,6.51,-20202.46
,,,南网储能(600995.SH),200,1536.00,7.68,-17.57
,,,福达股份(603166.SH),31000,212970.00,6.87,1685.03
2020-06-03,10723529.24,199516.84,,,,,
,,,道明光学(002632.SZ),59600,531036.00,8.91,45234.93
,,,家家悦(603708.SH),11000,426800.00,38.8,-5392.02
,,,京运通(601908.SH),134300,619123.00,4.61,53096.79
,,,安徽合力(600761.SH),13500,126225.00,9.35,2699.53
,,,ST美克(600337.SH),161000,777630.00,4.83,52345.24
,,,皇马科技(603181.SH),22500,458100.00,20.36,52619.29
,,,豫园股份(600655.SH),72100,609966.00,8.46,8713.93
,,,广汇物流(600603.SH),8900,42987.00,4.83,-1643.94
,,,穗恒运A(000531.SZ),68700,519372.00,7.56,6379.52
,,,华荣股份(603855.SH),41200,636540.00,15.45,48502.27
,,,南网储能(600995.SH),200,1540.00,7.7,-13.57
,,,中原环保(000544.SZ),83800,545538.00,6.51,-20202.46
,,,罗莱生活(002293.SZ),34300,335111.00,9.77,11949.24
,,,灵康药业(603669.SH),43420,335202.40,7.72,2896.39
,,,电投能源(002128.SZ),36600,295362.00,8.07,8858.38
,,,浙江仙通(603239.SH),19200,252480.00,13.15,6154.60
,,,首开股份(600376.SH),6100,37942.00,6.22,-1860.36
,,,元祖股份(603886.SH),28400,479392.00,16.88,11991.17
,,,福达股份(603166.SH),31000,208940.00,6.74,-2344.97
,,,宁沪高速(600377.SH),38100,384048.00,10.08,-16922.36
,,,金徽酒(603919.SH),23200,335008.00,14.44,-25651.83
,,,祥和实业(603500.SH),31300,469500.00,15,24078.62
,,,苏农银行(603323.SH),22700,98972.00,4.36,-682.74
,,,贵航股份(600523.SH),36200,623002.00,17.21,23239.35
,,,天威视讯(002238.SZ),49100,489527.00,9.97,9408.98
,,,国泰集团(603977.SH),47600,387464.00,8.14,2925.36
,,,陆家嘴(600663.SH),43500,497205.00,11.43,-4195.88
2020-06-02,10712485.24,199516.84,,,,,
,,,宁沪高速(600377.SH),38100,385191.00,10.11,-15779.36
,,,天威视讯(002238.SZ),49100,496892.00,10.12,16773.98
,,,ST美克(600337.SH),161000,772800.00,4.8,47515.24
,,,国泰集团(603977.SH),47600,377944.00,7.94,-6594.64
,,,道明光学(002632.SZ),59600,498256.00,8.36,12454.93
,,,祥和实业(603500.SH),31300,487028.00,15.56,41606.62
,,,中原环保(000544.SZ),83800,549728.00,6.56,-16012.46
,,,贵航股份(600523.SH),36200,587164.00,16.22,-12598.65
,,,豫园股份(600655.SH),72100,619339.00,8.59,18086.93
,,,电投能源(002128.SZ),36600,300852.00,8.22,14348.38
,,,元祖股份(603886.SH),28400,478824.00,16.86,11423.17
,,,金徽酒(603919.SH),23200,331760.00,14.3,-28899.83
,,,浙江仙通(603239.SH),19200,251904.00,13.12,5578.60
,,,罗莱生活(002293.SZ),34300,336140.00,9.8,12978.24
,,,京运通(601908.SH),134300,644640.00,4.8,78613.79
,,,苏农银行(603323.SH),22700,99653.00,4.39,-1.74
,,,广汇物流(600603.SH),8900,42631.00,4.79,-1999.94
,,,陆家嘴(600663.SH),43500,507645.00,11.67,6244.12
,,,皇马科技(603181.SH),22500,452025.00,20.09,46544.29
,,,灵康药业(603669.SH),43420,333031.40,7.67,725.39
,,,首开股份(600376.SH),6100,38308.00,6.28,-1494.36
,,,穗恒运A(000531.SZ),68700,520059.00,7.57,7066.52
,,,安徽合力(600761.SH),13500,126900.00,9.4,3374.53
,,,福达股份(603166.SH),31000,216380.00,6.98,5095.03
,,,华荣股份(603855.SH),41200,639424.00,15.52,51386.27
,,,南网储能(600995.SH),200,1550.00,7.75,-3.57
,,,家家悦(603708.SH),11000,416900.00,37.9,-15292.02
2020-06-01,10650527.84,199516.84,,,,,
,,,元祖股份(603886.SH),28400,481380.00,16.95,13979.17
,,,灵康药业(603669.SH),43420,338676.00,7.8,6369.99
,,,国泰集团(603977.SH),47600,383656.00,8.06,-882.64
,,,浙江仙通(603239.SH),19200,254016.00,13.23,7690.60
,,,南网储能(600995.SH),200,1550.00,7.75,-3.57
,,,贵航股份(600523.SH),36200,598386.00,16.53,-1376.65
,,,京运通(601908.SH),134300,585548.00,4.36,19521.79
,,,广汇物流(600603.SH),8900,42275.00,4.75,-2355.94
,,,电投能源(002128.SZ),36600,298656.00,8.16,12152.38
,,,首开股份(600376.SH),6100,37820.00,6.2,-1982.36
,,,陆家嘴(600663.SH),43500,511125.00,11.75,9724.12
,,,中原环保(000544.SZ),83800,545538.00,6.51,-20202.46
,,,华荣股份(603855.SH),41200,629948.00,15.29,41910.27
,,,宁沪高速(600377.SH),38100,387477.00,10.17,-13493.36
,,,金徽酒(603919.SH),23200,345680.00,14.9,-14979.83
,,,家家悦(603708.SH),11000,425260.00,38.66,-6932.02
,,,ST美克(600337.SH),161000,788900.00,4.9,63615.24
,,,安徽合力(600761.SH),13500,126495.00,9.37,2969.53
,,,皇马科技(603181.SH),22500,445050.00,19.78,39569.29
,,,穗恒运A(000531.SZ),68700,515250.00,7.5,2257.52
,,,天威视讯(002238.SZ),49100,489036.00,9.96,8917.98
,,,福达股份(603166.SH),31000,218550.00,7.05,7265.03
,,,苏农银行(603323.SH),22700,99199.00,4.37,-455.74
,,,罗莱生活(002293.SZ),34300,329966.00,9.62,6804.24
,,,豫园股份(600655.SH),72100,596988.00,8.28,-4264.07
,,,祥和实业(603500.SH),31300,487654.00,15.58,42232.62
,,,道明光学(002632.SZ),59600,486932.00,8.17,1130.93
2020-05-29,10405692.86,2074594.06,,,,,
,,,双箭股份(002381.SZ),12800,107648.00,8.41,3729.47
,,,杭州解百(600814.SH),14900,74053.00,4.97,3264.52
,,,京运通(601908.SH),5400,21384.00,3.96,4443.12
,,,中原环保(000544.SZ),80000,510400.00,6.38,-30888.34
,,,三星电气(601567.SH),3200,22016.00,6.88,-2240.29
,,,山东高速(600350.SH),127000,692150.00,5.45,-39780.01
,,,隧道股份(600820.SH),78000,488280.00,6.26,44220.74
,,,电投能源(002128.SZ),93500,754545.00,8.07,22630.02
,,,森马服饰(002563.SZ),13000,89700.00,6.9,4080.05
,,,南网储能(600995.SH),25900,198912.00,7.68,-2274.79
,,,马钢股份(600808.SH),238600,625132.00,2.62,-46914.05
,,,新日股份(603787.SH),200,2256.00,11.28,-5.19
,,,灵康药业(603669.SH),34020,246304.80,7.24,-19672.97
,,,深物业A(000011.SZ),22400,212576.00,9.49,17902.65
,,,无锡银行(600908.SH),25600,128512.00,5.02,-14506.74
,,,ST美克(600337.SH),28300,125935.00,4.45,12474.57
,,,梦洁股份(002397.SZ),35500,280095.00,7.89,88665.61
,,,苏农银行(603323.SH),77200,333504.00,4.32,-5409.92
,,,立霸股份(603519.SH),12900,158541.00,12.29,6608.38
,,,安徽合力(600761.SH),43400,398846.00,9.19,1734.50
,,,广汇物流(600603.SH),43800,204984.00,4.68,-14660.42
,,,天威视讯(002238.SZ),31700,314147.00,9.91,9126.88
,,,林洋能源(601222.SH),59300,298872.00,5.04,-4253.77
,,,道明光学(002632.SZ),30100,239596.00,7.96,-12618.91
,,,永兴材料(002756.SZ),1500,26310.00,17.54,3825.82
,,,祥和实业(603500.SH),19000,292220.00,15.38,34558.58
,,,穗恒运A(000531.SZ),76500,556920.00,7.28,-14316.17
,,,首开股份(600376.SH),54500,333540.00,6.12,-22071.24
,,,宁沪高速(600377.SH),51200,515072.00,10.06,-23764.80
,,,苏美达(600710.SH),17400,78648.00,4.52,-22329.78
2020-05-28,10424503.86,2074594.06,,,,,
,,,京运通(601908.SH),5400,19440.00,3.6,2499.12
,,,新日股份(603787.SH),200,2256.00,11.28,-5.19
,,,三星电气(601567.SH),3200,21792.00,6.81,-2464.29
,,,杭州解百(600814.SH),14900,71371.00,4.79,582.52
,,,梦洁股份(002397.SZ),35500,261990.00,7.38,70560.61
,,,穗恒运A(000531.SZ),76500,561510.00,7.34,-9726.17
,,,首开股份(600376.SH),54500,335175.00,6.15,-20436.24
,,,森马服饰(002563.SZ),13000,90740.00,6.98,5120.05
,,,南网储能(600995.SH),25900,198135.00,7.65,-3051.79
,,,广汇物流(600603.SH),43800,206736.00,4.72,-12908.42
,,,中原环保(000544.SZ),80000,508800.00,6.36,-32488.34
,,,苏美达(600710.SH),17400,79170.00,4.55,-21807.78
,,,无锡银行(600908.SH),25600,130048.00,5.08,-12970.74
,,,山东高速(600350.SH),127000,750570.00,5.91,18639.99
,,,立霸股份(603519.SH),12900,159702.00,12.38,7769.38
,,,安徽合力(600761.SH),43400,401016.00,9.24,3904.50
,,,双箭股份(002381.SZ),12800,108288.00,8.46,4369.47
,,,深物业A(000011.SZ),22400,204064.00,9.11,9390.65
,,,林洋能源(601222.SH),59300,299465.00,5.05,-3660.77
,,,马钢股份(600808.SH),238600,617974.00,2.59,-54072.05
,,,道明光学(002632.SZ),30100,238994.00,7.94,-13220.91
,,,苏农银行(603323.SH),77200,336592.00,4.36,-2321.92
,,,电投能源(002128.SZ),93500,763895.00,8.17,31980.02
,,,宁沪高速(600377.SH),51200,516608.00,10.09,-22228.80
,,,隧道股份(600820.SH),78000,469560.00,6.02,25500.74
,,,祥和实业(603500.SH),19000,292220.00,15.38,34558.58
,,,永兴材料(002756.SZ),1500,26715.00,17.81,4230.82
,,,天威视讯(002238.SZ),31700,306539.00,9.67,1518.88
,,,ST美克(600337.SH),28300,122539.00,4.33,9078.57
,,,灵康药业(603669.SH),34020,248005.80,7.29,-17971.97
2020-05-27,10480573.86,2070724.06,,,,,
,,,隧道股份(600820.SH),78000,471900.00,6.05,27840.74
,,,天威视讯(002238.SZ),31700,308124.00,9.72,3103.88
,,,穗恒运A(000531.SZ),76500,558450.00,7.3,-12786.17
,,,祥和实业(603500.SH),19000,295070.00,15.53,37408.58
,,,电投能源(002128.SZ),93500,766700.00,8.2,34785.02
,,,道明光学(002632.SZ),30100,240800.00,8,-11414.91
,,,京运通(601908.SH),5400,17658.00,3.27,717.12
,,,ST美克(600337.SH),28300,119992.00,4.24,6531.57
,,,安徽合力(600761.SH),43400,398846.00,9.19,1734.50
,,,杭州解百(600814.SH),14900,71967.00,4.83,1178.52
,,,苏美达(600710.SH),17400,78474.00,4.51,-22503.78
,,,深物业A(000011.SZ),22400,199360.00,8.9,4686.65
,,,南网储能(600995.SH),25900,198135.00,7.65,-3051.79
,,,首开股份(600376.SH),54500,333540.00,6.12,-22071.24
,,,森马服饰(002563.SZ),13000,92170.00,7.09,6550.05
,,,梦洁股份(002397.SZ),35500,288615.00,8.13,97185.61
,,,立霸股份(603519.SH),12900,173763.00,13.47,17960.38
,,,灵康药业(603669.SH),34020,259912.80,7.64,-6064.97
,,,永兴材料(002756.SZ),1500,25920.00,17.28,3435.82
,,,广汇物流(600603.SH),43800,204984.00,4.68,-14660.42
,,,山东高速(600350.SH),127000,753110.00,5.93,21179.99
,,,中原环保(000544.SZ),80000,510400.00,6.38,-30888.34
,,,宁沪高速(600377.SH),51200,506368.00,9.89,-32468.80
,,,新日股份(603787.SH),200,2272.00,11.36,10.81
,,,马钢股份(600808.SH),238600,639448.00,2.68,-32598.05
,,,林洋能源(601222.SH),59300,300651.00,5.07,-2474.77
,,,双箭股份(002381.SZ),12800,108544.00,8.48,4625.47
,,,无锡银行(600908.SH),25600,128512.00,5.02,-14506.74
,,,苏农银行(603323.SH),77200,334276.00,4.33,-4637.92
,,,三星电气(601567.SH),3200,21888.00,6.84,-2368.29
2020-05-26,10400097.06,2064874.06,,,,,
,,,无锡银行(600908.SH),25600,129024.00,5.04,-13994.74
,,,三星电气(601567.SH),3200,22432.00,7.01,-1824.29
,,,双箭股份(002381.SZ),12800,109440.00,8.55,5521.47
,,,永兴材料(002756.SZ),1500,25815.00,17.21,3330.82
,,,林洋能源(601222.SH),59300,302430.00,5.1,-695.77
,,,穗恒运A(000531.SZ),76500,563040.00,7.36,-8196.17
,,,苏美达(600710.SH),17400,79170.00,4.55,-21807.78
,,,首开股份(600376.SH),54500,332995.00,6.11,-22616.24
,,,南网储能(600995.SH),25900,197358.00,7.62,-3828.79
,,,马钢股份(600808.SH),238600,582184.00,2.44,-89862.05
,,,灵康药业(603669.SH),34020,261954.00,7.7,-4023.77
,,,山东高速(600350.SH),127000,742950.00,5.85,11019.99
,,,新日股份(603787.SH),200,2294.00,11.47,32.81
,,,梦洁股份(002397.SZ),35500,274060.00,7.72,82630.61
,,,苏农银行(603323.SH),77200,333504.00,4.32,-5409.92
,,,广汇物流(600603.SH),43800,206736.00,4.72,-12908.42
,,,安徽合力(600761.SH),43400,400148.00,9.22,3036.50
,,,隧道股份(600820.SH),78000,465660.00,5.97,21600.74
,,,立霸股份(603519.SH),12900,173118.00,13.42,17315.38
,,,宁沪高速(600377.SH),51200,510976.00,9.98,-27860.80
,,,ST美克(600337.SH),28300,114332.00,4.04,871.57
,,,中原环保(000544.SZ),80000,519200.00,6.49,-22088.34
,,,祥和实业(603500.SH),19000,301340.00,15.86,43678.58
,,,深物业A(000011.SZ),22400,202496.00,9.04,7822.65
,,,杭州解百(600814.SH),14900,70924.00,4.76,135.52
,,,电投能源(002128.SZ),93500,752675.00,8.05,20760.02
,,,道明光学(002632.SZ),30100,244111.00,8.11,-8103.91
,,,森马服饰(002563.SZ),13000,99320.00,7.64,7850.05
,,,京运通(601908.SH),5400,17874.00,3.31,933.12
,,,天威视讯(002238.SZ),31700,297663.00,9.39,-7357.12
2020-05-25,10325283.06,2060014.06,,,,,
,,,杭州解百(600814.SH),14900,70030.00,4.7,-758.48
,,,新日股份(603787.SH),200,2212.00,11.06,-49.19
,,,无锡银行(600908.SH),25600,128512.00,5.02,-14506.74
,,,马钢股份(600808.SH),238600,577412.00,2.42,-94634.05
,,,穗恒运A(000531.SZ),76500,555390.00,7.26,-15846.17
,,,梦洁股份(002397.SZ),35500,284355.00,8.01,92925.61
,,,道明光学(002632.SZ),30100,242606.00,8.06,-9608.91
,,,祥和实业(603500.SH),19000,292410.00,15.39,34748.58
,,,苏农银行(603323.SH),77200,331960.00,4.3,-6953.92
,,,京运通(601908.SH),5400,17496.00,3.24,555.12
,,,南网储能(600995.SH),25900,193214.00,7.46,-7972.79
,,,双箭股份(002381.SZ),12800,104960.00,8.2,1041.47
,,,电投能源(002128.SZ),93500,755480.00,8.08,23565.02
,,,苏美达(600710.SH),17400,78300.00,4.5,-22677.78
,,,首开股份(600376.SH),54500,330815.00,6.07,-24796.24
,,,中原环保(000544.SZ),80000,512000.00,6.4,-29288.34
,,,宁沪高速(600377.SH),51200,511488.00,9.99,-27348.80
,,,永兴材料(002756.SZ),1500,25725.00,17.15,3240.82
,,,森马服饰(002563.SZ),13000,99450.00,7.65,7980.05
,,,ST美克(600337.SH),28300,113766.00,4.02,305.57
,,,天威视讯(002238.SZ),31700,292908.00,9.24,-12112.12
,,,林洋能源(601222.SH),59300,300058.00,5.06,-3067.77
,,,三星电气(601567.SH),3200,22144.00,6.92,-2112.29
,,,灵康药业(603669.SH),24300,257094.00,10.58,-13743.66
,,,深物业A(000011.SZ),22400,187712.00,8.38,-6961.35
,,,隧道股份(600820.SH),78000,471120.00,6.04,27060.74
,,,立霸股份(603519.SH),12900,157380.00,12.2,1577.38
,,,山东高速(600350.SH),127000,746760.00,5.88,14829.99
,,,广汇物流(600603.SH),43800,203232.00,4.64,-16412.42
,,,安徽合力(600761.SH),43400,399280.00,9.2,2168.50
2020-05-22,10296715.06,2060014.06,,,,,
,,,森马服饰(002563.SZ),13000,95550.00,7.35,4080.05
,,,无锡银行(600908.SH),25600,128256.00,5.01,-14762.74
,,,深物业A(000011.SZ),22400,185696.00,8.29,-8977.35
,,,ST美克(600337.SH),28300,111785.00,3.95,-1675.43
,,,宁沪高速(600377.SH),51200,511488.00,9.99,-27348.80
,,,杭州解百(600814.SH),14900,70328.00,4.72,-460.48
,,,南网储能(600995.SH),25900,193732.00,7.48,-7454.79
,,,首开股份(600376.SH),54500,330270.00,6.06,-25341.24
,,,穗恒运A(000531.SZ),76500,553095.00,7.23,-18141.17
,,,京运通(601908.SH),5400,17550.00,3.25,609.12
,,,立霸股份(603519.SH),12900,159831.00,12.39,4028.38
,,,新日股份(603787.SH),200,2276.00,11.38,14.81
,,,隧道股份(600820.SH),78000,446940.00,5.73,2880.74
,,,安徽合力(600761.SH),43400,403186.00,9.29,6074.50
,,,苏美达(600710.SH),17400,78648.00,4.52,-22329.78
,,,梦洁股份(002397.SZ),35500,315950.00,8.9,124520.61
,,,电投能源(002128.SZ),93500,743325.00,7.95,11410.02
,,,双箭股份(002381.SZ),12800,105472.00,8.24,1553.47
,,,祥和实业(603500.SH),19000,292030.00,15.37,34368.58
,,,灵康药业(603669.SH),24300,255150.00,10.5,-15687.66
,,,天威视讯(002238.SZ),31700,293225.00,9.25,-11795.12
,,,山东高速(600350.SH),127000,726440.00,5.72,-5490.01
,,,苏农银行(603323.SH),77200,331960.00,4.3,-6953.92
,,,中原环保(000544.SZ),80000,512000.00,6.4,-29288.34
,,,三星电气(601567.SH),3200,22720.00,7.1,-1536.29
,,,广汇物流(600603.SH),43800,205860.00,4.7,-13784.42
,,,道明光学(002632.SZ),30100,238994.00,7.94,-13220.91
,,,永兴材料(002756.SZ),1500,24495.00,16.33,2010.82
,,,林洋能源(601222.SH),59300,300651.00,5.07,-2474.77
,,,马钢股份(600808.SH),238600,579798.00,2.43,-92248.05
2020-05-21,10451868.06,2060014.06,,,,,
,,,永兴材料(002756.SZ),1500,24195.00,16.13,1710.82
,,,苏农银行(603323.SH),77200,335820.00,4.35,-3093.92
,,,ST美克(600337.SH),28300,112917.00,3.99,-543.43
,,,中原环保(000544.SZ),80000,514400.00,6.43,-26888.34
,,,山东高速(600350.SH),127000,742950.00,5.85,11019.99
,,,无锡银行(600908.SH),25600,129792.00,5.07,-13226.74
,,,南网储能(600995.SH),25900,198394.00,7.66,-2792.79
,,,马钢股份(600808.SH),238600,596500.00,2.5,-75546.05
,,,苏美达(600710.SH),17400,80562.00,4.63,-20415.78
,,,林洋能源(601222.SH),59300,303616.00,5.12,490.23
,,,新日股份(603787.SH),200,2394.00,11.97,132.81
,,,森马服饰(002563.SZ),13000,92560.00,7.12,1090.05
,,,立霸股份(603519.SH),12900,166410.00,12.9,10607.38
,,,宁沪高速(600377.SH),51200,520192.00,10.16,-18644.80
,,,广汇物流(600603.SH),43800,210678.00,4.81,-8966.42
,,,安徽合力(600761.SH),43400,408394.00,9.41,11282.50
,,,天威视讯(002238.SZ),31700,304320.00,9.6,-700.12
,,,梦洁股份(002397.SZ),35500,342930.00,9.66,151500.61
,,,三星电气(601567.SH),3200,22528.00,7.04,-1728.29
,,,隧道股份(600820.SH),78000,464100.00,5.95,20040.74
,,,电投能源(002128.SZ),93500,749870.00,8.02,17955.02
,,,穗恒运A(000531.SZ),76500,549270.00,7.18,-21966.17
,,,双箭股份(002381.SZ),12800,107392.00,8.39,3473.47
,,,道明光学(002632.SZ),30100,239596.00,7.96,-12618.91
,,,灵康药业(603669.SH),24300,262197.00,10.79,-8640.66
,,,京运通(601908.SH),5400,17982.00,3.33,1041.12
,,,祥和实业(603500.SH),19000,292980.00,15.42,35318.58
,,,深物业A(000011.SZ),22400,192416.00,8.59,-2257.35
,,,首开股份(600376.SH),54500,334085.00,6.13,-21526.24
,,,杭州解百(600814.SH),14900,72414.00,4.86,1625.52
2020-05-20,10478313.06,2060014.06,,,,,
,,,杭州解百(600814.SH),14900,71669.00,4.81,880.52
,,,立霸股份(603519.SH),12900,169893.00,13.17,14090.38
,,,无锡银行(600908.SH),25600,129280.00,5.05,-13738.74
,,,森马服饰(002563.SZ),13000,92560.00,7.12,1090.05
,,,梦洁股份(002397.SZ),35500,331925.00,9.35,140495.61
,,,三星电气(601567.SH),3200,23424.00,7.32,-832.29
,,,林洋能源(601222.SH),59300,306581.00,5.17,3455.23
,,,苏美达(600710.SH),17400,82824.00,4.76,-18153.78
,,,首开股份(600376.SH),54500,337355.00,6.19,-18256.24
,,,南网储能(600995.SH),25900,201243.00,7.77,56.21
,,,隧道股份(600820.SH),78000,456300.00,5.85,12240.74
,,,新日股份(603787.SH),200,2604.00,13.02,342.81
,,,ST美克(600337.SH),28300,113766.00,4.02,305.57
,,,深物业A(000011.SZ),22400,191296.00,8.54,-3377.35
,,,马钢股份(600808.SH),238600,596500.00,2.5,-75546.05
,,,道明光学(002632.SZ),30100,239897.00,7.97,-12317.91
,,,双箭股份(002381.SZ),12800,108928.00,8.51,5009.47
,,,京运通(601908.SH),5400,17820.00,3.3,879.12
,,,穗恒运A(000531.SZ),76500,556920.00,7.28,-14316.17
,,,山东高速(600350.SH),127000,751840.00,5.92,19909.99
,,,宁沪高速(600377.SH),51200,527360.00,10.3,-11476.80
,,,灵康药业(603669.SH),24300,264141.00,10.87,-6696.66
,,,广汇物流(600603.SH),43800,212430.00,4.85,-7214.42
,,,天威视讯(002238.SZ),31700,294176.00,9.28,-10844.12
,,,中原环保(000544.SZ),80000,520000.00,6.5,-21288.34
,,,电投能源(002128.SZ),93500,744260.00,7.96,12345.02
,,,永兴材料(002756.SZ),1500,24285.00,16.19,1800.82
,,,苏农银行(603323.SH),77200,338908.00,4.39,-5.92
,,,祥和实业(603500.SH),19000,301720.00,15.88,44058.58
,,,安徽合力(600761.SH),43400,408394.00,9.41,11282.50
