日期,总资产,现金,证券,数量,持仓,收盘价, 收益
,,,禾川科技(688320.SH),21072,693690.24,32.92,14666.86
,,,必易微(688045.SH),12961,735536.75,56.75,-19619.50
,,,恒烁股份(688416.SH),13068,727887.60,55.7,10113.68
,,,利元亨(688499.SH),7414,678455.14,91.51,-41688.56
,,,思特威(688213.SH),15863,925764.68,58.36,162588.95
,,,罗普特(688619.SH),503,7866.92,15.64,-15.69
,,,南网科技(688248.SH),18932,739294.60,39.05,-19727.60
,,,博汇科技(688004.SH),20380,691085.80,33.91,-23038.14
,,,聚辰股份(688123.SH),10851,690340.62,63.62,-63581.19
,,,五矿新能(688779.SH),68257,778812.37,11.41,19416.61
2023-05-10,7411903.17,679050.01,,,,,
,,,聚辰股份(688123.SH),10851,698261.85,64.35,-55659.96
,,,思特威(688213.SH),15863,905618.67,57.09,142442.94
,,,罗普特(688619.SH),503,7811.59,15.53,-71.02
,,,必易微(688045.SH),12961,716613.69,55.29,-38542.56
,,,圣诺生物(688117.SH),25136,794297.60,31.6,30924.62
,,,恒烁股份(688416.SH),13068,712206.00,54.5,-5567.92
,,,五矿新能(688779.SH),68257,764478.40,11.2,5082.64
,,,南网科技(688248.SH),18932,743270.32,39.26,-15751.88
,,,利元亨(688499.SH),7414,686981.24,92.66,-33162.46
,,,博汇科技(688004.SH),20380,703313.80,34.51,-10810.14
2023-05-09,7336784.72,41.97,,,,,
,,,必易微(688045.SH),12961,718298.62,55.42,-36857.63
,,,五矿新能(688779.SH),68257,749461.86,10.98,-9933.90
,,,聚辰股份(688123.SH),10851,701734.17,64.67,-52187.64
,,,思特威(688213.SH),15863,868657.88,54.76,105482.15
,,,圣诺生物(688117.SH),25136,802843.84,31.94,39470.86
,,,欧科亿(688308.SH),13560,686136.00,50.6,-73068.22
,,,利元亨(688499.SH),7414,672375.66,90.69,-47768.04
,,,罗普特(688619.SH),503,7685.84,15.28,-196.77
,,,恒烁股份(688416.SH),13068,703842.48,53.86,-13931.44
,,,南网科技(688248.SH),18932,736454.80,38.9,-22567.40
,,,博汇科技(688004.SH),20380,689251.60,33.82,-24872.34
2023-05-08,7537398.62,717815.89,,,,,
,,,聚辰股份(688123.SH),10851,728427.63,67.13,-25494.18
,,,博汇科技(688004.SH),20380,726750.80,35.66,12626.86
,,,圣诺生物(688117.SH),25136,813903.68,32.38,50530.70
,,,必易微(688045.SH),12961,749145.80,57.8,-6010.45
,,,利元亨(688499.SH),7414,689502.00,93,-30641.70
,,,五矿新能(688779.SH),68257,757652.70,11.1,-1743.06
,,,南网科技(688248.SH),18932,760687.76,40.18,1665.56
,,,思特威(688213.SH),15863,862154.05,54.35,98978.32
,,,欧科亿(688308.SH),13560,723426.00,53.35,-35778.22
,,,罗普特(688619.SH),503,7932.31,15.77,49.70
2023-05-05,7441432.09,1.21,,,,,
,,,英集芯(688209.SH),42464,713819.84,16.81,-63782.29
,,,罗普特(688619.SH),503,7937.34,15.78,54.73
,,,聚辰股份(688123.SH),10851,730272.30,67.3,-23649.51
,,,欧科亿(688308.SH),13560,722341.20,53.27,-36863.02
,,,博汇科技(688004.SH),20380,702294.80,34.46,-11829.14
,,,五矿新能(688779.SH),68257,749461.86,10.98,-9933.90
,,,思特威(688213.SH),15863,810282.04,51.08,47106.31
,,,圣诺生物(688117.SH),25136,777707.84,30.94,14334.86
,,,南网科技(688248.SH),18932,764852.80,40.4,5830.60
,,,必易微(688045.SH),12961,771179.50,59.5,16023.25
,,,利元亨(688499.SH),7414,691281.36,93.24,-28862.34
2023-05-04,7545892.45,761805.63,,,,,
,,,必易微(688045.SH),12961,780252.20,60.2,25095.95
,,,利元亨(688499.SH),7414,714338.90,96.35,-5804.80
,,,南网科技(688248.SH),18932,792493.52,41.86,33471.32
,,,博汇科技(688004.SH),20380,699441.60,34.32,-14682.34
,,,五矿新能(688779.SH),68257,761065.55,11.15,1669.79
,,,圣诺生物(688117.SH),25136,772680.64,30.74,9307.66
,,,欧科亿(688308.SH),13560,721392.00,53.2,-37812.22
,,,思特威(688213.SH),15863,808219.85,50.95,45044.12
,,,英集芯(688209.SH),42464,734202.56,17.29,-43399.57
2023-04-28,7678075.61,720183.77,,,,,
,,,南网科技(688248.SH),18932,787760.52,41.61,28738.32
,,,五矿新能(688779.SH),68257,759017.84,11.12,-377.92
,,,英诺特(688253.SH),28391,769112.19,27.09,1360.78
,,,欧科亿(688308.SH),13560,754614.00,55.65,-4590.22
,,,思特威(688213.SH),15863,805999.03,50.81,42823.30
,,,博汇科技(688004.SH),20380,733883.80,36.01,19759.86
,,,必易微(688045.SH),12961,781548.30,60.3,26392.05
,,,圣诺生物(688117.SH),25136,800330.24,31.84,36957.26
,,,英集芯(688209.SH),42464,765625.92,18.03,-11976.21
2023-04-27,7644514.48,714137.17,,,,,
,,,必易微(688045.SH),12961,748627.36,57.76,-6528.89
,,,圣诺生物(688117.SH),25136,794297.60,31.6,30924.62
,,,英诺特(688253.SH),28391,749806.31,26.41,-17945.10
,,,高铁电气(688285.SH),73207,775994.20,10.6,-1785.25
,,,五矿新能(688779.SH),68257,749461.86,10.98,-9933.90
,,,南网科技(688248.SH),18932,806881.84,42.62,47859.64
,,,英集芯(688209.SH),42464,747366.40,17.6,-30235.73
,,,思特威(688213.SH),15863,796005.34,50.18,32829.61
,,,欧科亿(688308.SH),13560,761936.40,56.19,2732.18
2023-04-26,7625764.36,2281722.47,,,,,
,,,五矿新能(688779.SH),68257,766526.11,11.23,7130.35
,,,英诺特(688253.SH),28391,749238.49,26.39,-18512.92
,,,欧科亿(688308.SH),13560,764106.00,56.35,4901.78
,,,南网科技(688248.SH),18932,848342.92,44.81,89320.72
,,,传音控股(688036.SH),7417,708323.50,95.5,-68833.50
,,,高铁电气(688285.SH),73207,750371.75,10.25,-27407.70
,,,英集芯(688209.SH),42464,757133.12,17.83,-20469.01
2023-04-25,7590054.37,2398740.12,,,,,
,,,传音控股(688036.SH),7417,755718.13,101.89,-21438.87
,,,英集芯(688209.SH),42464,763502.72,17.98,-14099.41
,,,禾川科技(688320.SH),22000,707960.00,32.18,-74616.26
,,,英诺特(688253.SH),28391,726809.60,25.6,-40941.81
,,,国力电子(688103.SH),11367,727488.00,64,-89514.85
,,,必易微(688045.SH),12981,730181.25,56.25,-47217.88
,,,高铁电气(688285.SH),73207,779654.55,10.65,1875.10
2023-04-24,7797859.19,5508677.83,,,,,
,,,英诺特(688253.SH),28391,780468.59,27.49,12717.18
,,,国力电子(688103.SH),11367,765112.77,67.31,-51890.08
,,,禾川科技(688320.SH),22000,743600.00,33.8,-38976.26
2023-04-21,7821061.12,3218326.70,,,,,
,,,禾川科技(688320.SH),22000,752400.00,34.2,-30176.26
,,,英诺特(688253.SH),28391,750374.13,26.43,-17377.28
,,,国力电子(688103.SH),11367,770227.92,67.76,-46774.93
,,,理工导航(688282.SH),14797,885896.39,59.87,153539.54
,,,赛微微电(688325.SH),15604,739629.60,47.4,-68640.36
,,,晶华微(688130.SH),15154,704206.38,46.47,-112954.47
2023-04-20,7806735.00,3346232.80,,,,,
,,,英集芯(688209.SH),30794,653140.74,21.21,-114776.60
,,,国力电子(688103.SH),11367,770682.60,67.8,-46320.25
,,,英诺特(688253.SH),28391,727945.24,25.64,-39806.17
,,,晶华微(688130.SH),15154,777400.20,51.3,-39760.65
,,,理工导航(688282.SH),14797,756126.70,51.1,23769.85
,,,赛微微电(688325.SH),15604,775206.72,49.68,-33063.24
2023-04-19,7917464.86,2561310.16,,,,,
,,,赛微微电(688325.SH),15604,789874.48,50.62,-18395.48
,,,理工导航(688282.SH),14797,742513.46,50.18,10156.61
,,,英诺特(688253.SH),28391,743560.29,26.19,-24191.12
,,,国力电子(688103.SH),11367,762271.02,67.06,-54731.83
,,,晶华微(688130.SH),15154,786947.22,51.93,-30213.63
,,,宣泰医药(688247.SH),49843,791008.41,15.87,68120.94
,,,英集芯(688209.SH),30794,739979.82,24.03,-27937.52
2023-04-18,7936124.72,1841851.00,,,,,
,,,理工导航(688282.SH),14797,729492.10,49.3,-2864.75
,,,国力电子(688103.SH),11367,761589.00,67,-55413.85
,,,赛微微电(688325.SH),15604,770993.64,49.41,-37276.32
,,,气派科技(688216.SH),23776,724692.48,30.48,-60767.36
,,,宣泰医药(688247.SH),49843,799481.72,16.04,76594.25
,,,晶华微(688130.SH),15154,795888.08,52.52,-21272.77
,,,英诺特(688253.SH),28391,758607.52,26.72,-9143.89
,,,英集芯(688209.SH),30794,753529.18,24.47,-14388.16
2023-04-17,8086590.08,2650120.95,,,,,
,,,气派科技(688216.SH),23776,754650.24,31.74,-30809.60
,,,英集芯(688209.SH),30794,781243.78,25.37,13326.44
,,,宣泰医药(688247.SH),49843,806459.74,16.18,83572.27
,,,英诺特(688253.SH),28391,762582.26,26.86,-5169.15
,,,理工导航(688282.SH),14797,740145.94,50.02,7789.09
,,,国力电子(688103.SH),11367,784436.67,69.01,-32566.18
,,,晶华微(688130.SH),15154,806950.50,53.25,-10210.35
2023-04-14,8206703.21,4284284.65,,,,,
,,,英诺特(688253.SH),28391,776493.85,27.35,8742.44
,,,气派科技(688216.SH),23776,771055.68,32.43,-14404.16
,,,英集芯(688209.SH),30794,803723.40,26.1,35806.06
,,,宣泰医药(688247.SH),49843,837362.40,16.8,114474.93
,,,理工导航(688282.SH),14797,733783.23,49.59,1426.38
2023-04-13,8146574.71,3529086.60,,,,,
,,,气派科技(688216.SH),23776,731349.76,30.76,-54110.08
,,,宣泰医药(688247.SH),49843,855804.31,17.17,132916.84
,,,英集芯(688209.SH),30794,773545.28,25.12,5627.94
,,,芯导科技(688230.SH),10547,750419.05,71.15,25336.02
,,,英诺特(688253.SH),28391,777913.40,27.4,10161.99
,,,理工导航(688282.SH),14797,728456.31,49.23,-3900.54
2023-04-12,8129510.47,3529086.60,,,,,
,,,芯导科技(688230.SH),10547,782165.52,74.16,57082.49
,,,宣泰医药(688247.SH),49843,713253.33,14.31,-9634.14
,,,理工导航(688282.SH),14797,745028.95,50.35,12672.10
,,,气派科技(688216.SH),23776,767489.28,32.28,-17970.56
,,,英集芯(688209.SH),30794,815425.12,26.48,47507.78
,,,英诺特(688253.SH),28391,777061.67,27.37,9310.26
2023-04-11,8102664.72,3529086.60,,,,,
,,,英集芯(688209.SH),30794,825587.14,26.81,57669.80
,,,气派科技(688216.SH),23776,741335.68,31.18,-44124.16
,,,宣泰医药(688247.SH),49843,731196.81,14.67,8309.34
,,,芯导科技(688230.SH),10547,774782.62,73.46,49699.59
,,,英诺特(688253.SH),28391,769112.19,27.09,1360.78
,,,理工导航(688282.SH),14797,731563.68,49.44,-793.17
2023-04-10,8091038.15,3042579.81,,,,,
,,,英诺特(688253.SH),28391,792108.90,27.9,24357.49
,,,恒烁股份(688416.SH),7226,471135.20,65.2,109003.99
,,,气派科技(688216.SH),23776,743713.28,31.28,-41746.56
,,,理工导航(688282.SH),14797,714695.10,48.3,-17661.75
,,,芯导科技(688230.SH),10547,763075.45,72.35,37992.42
,,,英集芯(688209.SH),30794,817580.70,26.55,49663.36
,,,宣泰医药(688247.SH),49843,746149.71,14.97,23262.24
2023-04-07,7976880.59,1172238.64,,,,,
,,,凌云光(688400.SH),24377,883910.02,36.26,163134.11
,,,英集芯(688209.SH),30794,789866.10,25.65,21948.76
,,,恒烁股份(688416.SH),7226,431392.20,59.7,69260.99
,,,英诺特(688253.SH),28391,795515.82,28.02,27764.41
,,,汇成股份(688403.SH),58943,862336.09,14.63,142167.90
,,,芯导科技(688230.SH),10547,793556.28,75.24,68473.25
,,,气派科技(688216.SH),23776,772244.48,32.48,-13215.36
,,,理工导航(688282.SH),14797,726680.67,49.11,-5676.18
,,,宣泰医药(688247.SH),49843,749140.29,15.03,26252.82
2023-04-06,7813774.09,1957698.48,,,,,
,,,芯导科技(688230.SH),10547,806423.62,76.46,81340.59
,,,汇成股份(688403.SH),58943,818718.27,13.89,98550.08
,,,宣泰医药(688247.SH),49843,722723.50,14.5,-163.97
,,,恒烁股份(688416.SH),7226,425466.88,58.88,63335.67
,,,英诺特(688253.SH),28391,763433.99,26.89,-4317.42
,,,英集芯(688209.SH),30794,786786.70,25.55,18869.36
,,,理工导航(688282.SH),14797,729788.04,49.32,-2568.81
,,,凌云光(688400.SH),24377,802734.61,32.93,81958.70
2023-04-04,7717250.48,1439110.13,,,,,
,,,恒烁股份(688416.SH),7226,419035.74,57.99,56904.53
,,,宣泰医药(688247.SH),49843,709265.89,14.23,-13621.58
,,,英诺特(688253.SH),28391,761446.62,26.82,-6304.79
,,,芯导科技(688230.SH),10547,781743.64,74.12,56660.61
,,,传音控股(688036.SH),4196,503394.12,119.97,141413.54
,,,英集芯(688209.SH),30794,773237.34,25.11,5320.00
,,,汇成股份(688403.SH),58943,809287.39,13.73,89119.20
,,,理工导航(688282.SH),14797,713363.37,48.21,-18993.48
,,,凌云光(688400.SH),24377,807366.24,33.12,86590.33
2023-04-03,7673085.04,2974778.88,,,,,
,,,传音控股(688036.SH),4196,472301.76,112.56,110321.18
,,,恒烁股份(688416.SH),7226,427634.68,59.18,65503.47
,,,芯导科技(688230.SH),10547,769509.12,72.96,44426.09
,,,宣泰医药(688247.SH),49843,714250.19,14.33,-8637.28
,,,理工导航(688282.SH),14797,717654.50,48.5,-14702.35
,,,汇成股份(688403.SH),58943,822254.85,13.95,102086.66
,,,凌云光(688400.SH),24377,774701.06,31.78,53925.15
2023-03-31,7521498.74,2525363.29,,,,,
,,,理工导航(688282.SH),14797,703153.44,47.52,-29203.41
,,,宣泰医药(688247.SH),49843,723720.36,14.52,832.89
,,,恒烁股份(688416.SH),14452,848621.44,58.72,124359.03
,,,芯导科技(688230.SH),10547,749153.41,71.03,24070.38
,,,凌云光(688400.SH),24377,742279.65,30.45,21503.74
,,,汇成股份(688403.SH),58943,804571.95,13.65,84403.76
,,,传音控股(688036.SH),4196,424635.20,101.2,62654.62
2023-03-30,7439948.33,2525363.29,,,,,
,,,凌云光(688400.SH),24377,727409.68,29.84,6633.77
,,,汇成股份(688403.SH),58943,747397.24,12.68,27229.05
,,,宣泰医药(688247.SH),49843,704780.02,14.14,-18107.45
,,,传音控股(688036.SH),4196,411627.60,98.1,49647.02
,,,恒烁股份(688416.SH),14452,852668.00,59,128405.59
,,,理工导航(688282.SH),14797,713955.25,48.25,-18401.60
,,,芯导科技(688230.SH),10547,756747.25,71.75,31664.22
2023-03-29,7377281.41,2525363.29,,,,,
,,,传音控股(688036.SH),4196,423879.92,101.02,61899.34
,,,理工导航(688282.SH),14797,711439.76,48.08,-20917.09
,,,汇成股份(688403.SH),58943,732072.06,12.42,11903.87
,,,宣泰医药(688247.SH),49843,727707.80,14.6,4820.33
,,,凌云光(688400.SH),24377,755687.00,31,34911.09
,,,恒烁股份(688416.SH),14452,778240.20,53.85,53977.79
,,,芯导科技(688230.SH),10547,722891.38,68.54,-2191.65
2023-03-28,7304817.03,2525363.29,,,,,
,,,凌云光(688400.SH),24377,734235.24,30.12,13459.33
,,,传音控股(688036.SH),4196,414816.56,98.86,52835.98
,,,恒烁股份(688416.SH),14452,754827.96,52.23,30565.55
,,,芯导科技(688230.SH),10547,715192.07,67.81,-9890.96
,,,宣泰医药(688247.SH),49843,716243.91,14.37,-6643.56
,,,理工导航(688282.SH),14797,720317.96,48.68,-12038.89
,,,汇成股份(688403.SH),58943,723820.04,12.28,3651.85
2023-03-27,7455647.65,1858133.24,,,,,
,,,传音控股(688036.SH),4196,444314.44,105.89,82333.86
,,,思瑞浦(688536.SH),2755,669520.10,243.02,-53425.84
,,,理工导航(688282.SH),14797,724165.18,48.94,-8191.67
,,,凌云光(688400.SH),24377,766656.65,31.45,45880.74
,,,宣泰医药(688247.SH),49843,730199.95,14.65,7312.48
,,,汇成股份(688403.SH),58943,740324.08,12.56,20155.89
,,,恒烁股份(688416.SH),14452,788790.16,54.58,64527.75
,,,芯导科技(688230.SH),10547,733543.85,69.55,8460.82
2023-03-24,7514092.03,1391821.94,,,,,
,,,芯导科技(688230.SH),10547,751473.75,71.25,26390.72
,,,理工导航(688282.SH),14797,731859.62,49.46,-497.23
,,,思瑞浦(688536.SH),2755,702525.00,255,-20420.94
,,,宣泰医药(688247.SH),49843,714250.19,14.33,-8637.28
,,,传音控股(688036.SH),8392,915986.80,109.15,192025.64
,,,汇成股份(688403.SH),58943,758596.41,12.87,38428.22
,,,凌云光(688400.SH),24377,769338.12,31.56,48562.21
,,,恒烁股份(688416.SH),14452,778240.20,53.85,53977.79
2023-03-23,7592837.72,1391821.94,,,,,
,,,恒烁股份(688416.SH),14452,794860.00,55,70597.59
,,,思瑞浦(688536.SH),2755,724096.65,262.83,1150.71
,,,宣泰医药(688247.SH),49843,716742.34,14.38,-6145.13
,,,传音控股(688036.SH),8392,904321.92,107.76,180360.76
,,,凌云光(688400.SH),24377,802247.07,32.91,81471.16
,,,汇成股份(688403.SH),58943,756828.12,12.84,36659.93
,,,理工导航(688282.SH),14797,733043.38,49.54,686.53
,,,芯导科技(688230.SH),10547,768876.30,72.9,43793.27
2023-03-22,7322594.50,2124178.80,,,,,
,,,传音控股(688036.SH),8392,772903.20,92.1,48942.04
,,,凌云光(688400.SH),24377,750811.60,30.8,30035.69
,,,思瑞浦(688536.SH),2755,713241.95,258.89,-9703.99
,,,宣泰医药(688247.SH),49843,722225.07,14.49,-662.40
,,,恒烁股份(688416.SH),14452,754105.36,52.18,29842.95
,,,汇成股份(688403.SH),58943,742092.37,12.59,21924.18
,,,芯导科技(688230.SH),10547,743036.15,70.45,17953.12
2023-03-21,7252579.67,2124178.80,,,,,
,,,汇成股份(688403.SH),58943,733840.35,12.45,13672.16
,,,凌云光(688400.SH),24377,753736.84,30.92,32960.93
,,,宣泰医药(688247.SH),49843,718736.06,14.42,-4151.41
,,,恒烁股份(688416.SH),14452,720576.72,49.86,-3685.69
,,,传音控股(688036.SH),8392,755280.00,90,31318.84
,,,思瑞浦(688536.SH),2755,713214.40,258.88,-9731.54
,,,芯导科技(688230.SH),10547,733016.50,69.5,7933.47
2023-03-20,7240491.47,3570012.21,,,,,
,,,传音控股(688036.SH),8392,764007.68,91.04,40046.52
,,,芯导科技(688230.SH),10547,719938.22,68.26,-5144.81
,,,汇成股份(688403.SH),58943,737376.93,12.51,17208.74
,,,恒烁股份(688416.SH),14452,732716.40,50.7,8453.99
,,,凌云光(688400.SH),24377,716440.03,29.39,-4335.88
2023-03-17,7216407.35,4294274.62,,,,,
,,,芯导科技(688230.SH),10547,712871.73,67.59,-12211.30
,,,凌云光(688400.SH),24377,723265.59,29.67,2489.68
,,,传音控股(688036.SH),8392,758049.36,90.33,34088.20
,,,汇成股份(688403.SH),58943,727946.05,12.35,7777.86
2023-03-16,7148711.96,4294274.62,,,,,
,,,传音控股(688036.SH),8392,746888.00,89,22926.84
,,,芯导科技(688230.SH),10547,698000.46,66.18,-27082.57
,,,凌云光(688400.SH),24377,678655.68,27.84,-42120.23
,,,汇成股份(688403.SH),58943,730893.20,12.4,10725.01
2023-03-15,7220723.07,4294274.62,,,,,
,,,传音控股(688036.SH),8392,761154.40,90.7,37193.24
,,,芯导科技(688230.SH),10547,716246.77,67.91,-8836.26
,,,凌云光(688400.SH),24377,704007.76,28.88,-16768.15
,,,汇成股份(688403.SH),58943,745039.52,12.64,24871.33
2023-03-14,7233835.57,5019357.65,,,,,
,,,凌云光(688400.SH),24377,718146.42,29.46,-2629.49
,,,传音控股(688036.SH),8392,764259.44,91.07,40298.28
,,,汇成股份(688403.SH),58943,732072.06,12.42,11903.87
2023-03-13,7212665.06,5071955.70,,,,,
,,,传音控股(688036.SH),8392,745209.60,88.8,21248.44
,,,诺唯赞(688105.SH),13794,675216.30,48.95,-48560.90
,,,汇成股份(688403.SH),58943,720283.46,12.22,115.27
2023-03-10,7190685.43,5071955.70,,,,,
,,,传音控股(688036.SH),8392,695528.96,82.88,-28432.20
,,,汇成股份(688403.SH),58943,722051.75,12.25,1883.56
,,,诺唯赞(688105.SH),13794,701149.02,50.83,-22628.18
2023-03-09,7204482.56,5792123.88,,,,,
,,,诺唯赞(688105.SH),13794,712046.28,51.62,-11730.92
,,,传音控股(688036.SH),8392,700312.40,83.45,-23648.76
2023-03-08,7210868.26,5792123.88,,,,,
,,,传音控股(688036.SH),8392,703249.60,83.8,-20711.56
,,,诺唯赞(688105.SH),13794,715494.78,51.87,-8282.42
2023-03-07,7239862.24,7239862.24,,,,,
2023-03-06,7239862.24,7239862.24,,,,,
2023-03-03,7239862.24,7239862.24,,,,,
2023-03-02,7239862.24,7239862.24,,,,,
2023-03-01,7235847.46,6856350.02,,,,,
,,,益方生物(688382.SH),22972,379497.44,16.52,36657.43
2023-02-28,7258360.02,6856350.02,,,,,
,,,益方生物(688382.SH),22972,402010.00,17.5,59169.99
2023-02-27,7258589.74,6856350.02,,,,,
,,,益方生物(688382.SH),22972,402239.72,17.51,59399.71
2023-02-24,7267548.82,6856350.02,,,,,
,,,益方生物(688382.SH),22972,411198.80,17.9,68358.79
2023-02-23,7272143.22,6856350.02,,,,,
,,,益方生物(688382.SH),22972,415793.20,18.1,72953.19
2023-02-22,7283169.78,6856350.02,,,,,
,,,益方生物(688382.SH),22972,426819.76,18.58,83979.75
2023-02-21,7262035.54,6856350.02,,,,,
,,,益方生物(688382.SH),22972,405685.52,17.66,62845.51
2023-02-20,7260657.22,6856350.02,,,,,
,,,益方生物(688382.SH),22972,404307.20,17.6,61467.19
2023-02-17,7256981.70,6856350.02,,,,,
,,,益方生物(688382.SH),22972,400631.68,17.44,57791.67
2023-02-16,7262003.51,6037656.59,,,,,
,,,纽威数控(688697.SH),28256,823944.96,29.16,145656.87
,,,益方生物(688382.SH),22972,400401.96,17.43,57561.95
2023-02-15,7281789.43,6037656.59,,,,,
,,,纽威数控(688697.SH),28256,832704.32,29.47,154416.23
,,,益方生物(688382.SH),22972,411428.52,17.91,68588.51
2023-02-14,7281265.51,6037656.59,,,,,
,,,益方生物(688382.SH),22972,421076.76,18.33,78236.75
,,,纽威数控(688697.SH),28256,822532.16,29.11,144244.07
2023-02-13,7288377.87,6037656.59,,,,,
,,,纽威数控(688697.SH),28256,837225.28,29.63,158937.19
,,,益方生物(688382.SH),22972,413496.00,18,70655.99
2023-02-10,7234633.54,5284892.62,,,,,
,,,益方生物(688382.SH),22972,412347.40,17.95,69507.39
,,,柏楚电子(688188.SH),3285,755550.00,230,96544.62
,,,纽威数控(688697.SH),28256,781843.52,27.67,103555.43
2023-02-09,7279558.65,4868208.49,,,,,
,,,益方生物(688382.SH),22972,433251.92,18.86,90411.91
,,,柏楚电子(688188.SH),3285,750622.50,228.5,91617.12
,,,优利德(688628.SH),9635,421049.50,43.7,90774.41
,,,纽威数控(688697.SH),28256,806426.24,28.54,128138.15
2023-02-08,7294311.73,4868208.49,,,,,
,,,纽威数控(688697.SH),28256,813207.68,28.78,134919.59
,,,柏楚电子(688188.SH),3285,760477.50,231.5,101472.12
,,,益方生物(688382.SH),22972,438305.76,19.08,95465.75
,,,优利德(688628.SH),9635,414112.30,42.98,83837.21
2023-02-07,7321942.42,4868208.49,,,,,
